UserID;WindowID;Split;Sequence;JobTitle;JobTitle_token;Code;Code_lb;Score;JobTitle_token_new;Score_new;MajorGroup;MinorGroup;DetailedOccupation
123923;1;Train;6;Sweetener Terminal Manager;sweetener terminal manager;;;;sweetener terminal manager;71.0;11;11-30;11-3071
123923;1;Train;7;Underwriter - FRPCJUA Homeowners Division;underwriter frpcjua homeowners division;;;;underwriter frpcjua homeowners division;71.0;41;41-30;41-3021
123933;1;Train;1;Safety Consultant;safety consultant;;;;safety consultant;66.0;17;17-20;17-2111
123935;1;Train;1;Account Manager;account manager;11-2011;Advertising and Promotions Managers;66.0;account manager;66.0;11;11-20;11-2011
123935;1;Train;2;AR Collections Specialist;ar collections specialist;;;;ar collections specialist;90.0;43;43-30;43-3011
123942;1;Train;1;Accounts Receivable Coordinator;accounts receivable coordinator;43-3031;;;accounts receivable coordinator;96.0;43;43-30;43-3031
123942;1;Train;2;Independent Contractor (for;independent contractor;99-9999;Not Classified;92.0;independent contractor;92.0;99;99-90;99-9999
123942;1;Train;3;Operational Specialist;operational specialist;13-1199;Business Operations Specialists, All Other;65.0;operational specialist;65.0;13;13-10;13-1199
123942;1;Train;4;Customer Relations Manager;customer relations manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;71.0;customer relations manager;71.0;43;43-10;43-1011
123942;1;Train;5;Asset Account Manager;asset account manager;;;;asset account manager;75.0;11;11-30;11-3031
124011;1;Train;1;Customer Service Representative;customer service representative;43-4051;Customer Service Representatives;99.0;customer service representative;99.0;43;43-40;43-4051
124011;1;Train;2;Activity Aide/CNA Trainee;activity aide cna trainee;;;;activity aide cna trainee;99.0;31;31-10;31-1131
124011;1;Train;3;Receptionist;receptionist;43-4171;Receptionists and Information Clerks;95.0;receptionist;95.0;43;43-40;43-4171
124011;1;Train;4;Food Server;food server;;;;food server;94.0;35;35-30;35-3031
124011;1;Train;5;Cashier;cashier;41-2011;Cashiers;99.0;cashier;99.0;41;41-20;41-2011
124026;1;Train;1;Nursing Program Coordinator;nursing program coordinator;;;;nursing program coordinator;61.0;11;11-90;11-9111
124026;1;Train;2;VACCINE FIELD CONSULTANT;vaccine field consultant;;;;vaccine field consultant;56.0;19;19-10;19-1042
124039;1;Train;1;Accounts Payable Accountant;accounts payable accountant;43-3031;Bookkeeping, Accounting, and Auditing Clerks;96.0;accounts payable accountant;96.0;43;43-30;43-3031
124039;1;Train;2;Accounts Payable Specialist;accounts payable specialist;43-3031;;97.0;accounts payable specialist;97.0;43;43-30;43-3031
124039;1;Train;3;Accounts Payable Lead;accounts payable lead;;;;accounts payable lead;79.0;43;43-30;43-3031
124039;1;Train;4;Vendor Specialist;vendor specialist;;;;vendor specialist;69.0;15;15-12;15-1232
124039;1;Train;5;Accounting Assistant;accounting assistant;43-3031;;99.0;accounting assistant;99.0;43;43-30;43-3031
124061;1;Train;1;PROJECTS DIRECTOR;projects director;;;;projects director;67.0;11;11-90;11-9021
124061;1;Train;2;PROJECT DEVELOPMENT & CONSTRUCTION MANAGER;project development construction manager;;;;project development construction manager;90.0;11;11-90;11-9021
124061;1;Train;3;PROJECT CONSTRUCTION MANAGER;project construction manager;11-9021;;89.0;project construction manager;89.0;11;11-90;11-9021
124061;1;Train;4;PROJECT ARCHITECT AND CONSTRUCTION MANAGER;project architect construction manager;;;;project architect construction manager;85.0;11;11-90;11-9021
124061;1;Train;5;Industrial development;industrial development;;;;industrial development;63.0;17;17-20;17-2112
124061;1;Train;6;FACILITIES MANAGER;facilities manager;11-3013;Facilities Managers;79.0;facilities manager;79.0;11;11-30;11-3013
124061;1;Train;7;FACILITIES ENGINEER I;facilities engineer;17-2141;;80.0;facilities engineer;80.0;17;17-20;17-2141
124061;1;Train;8;ARCHITECTURAL DESIGNER;architectural designer;;;;architectural designer;72.0;17;17-30;17-3011
124067;1;Train;1;Product Support Engineer;product support engineer;;;;product support engineer;64.0;41;41-90;41-9031
124067;1;Train;2;Parts Specialist;parts specialist;41-2022;;;parts specialist;87.0;41;41-20;41-2022
124067;1;Train;3;Project Manager;project manager;13-1082;Project Management Specialists;74.0;project manager;74.0;13;13-10;13-1082
124067;1;Train;4;Junior Engineer;junior engineer;;;;junior engineer;62.0;17;17-20;17-2112
124067;1;Train;5;Summer Intern;summer intern;;;;summer intern;50.0;11;11-90;11-9199
124067;1;Train;6;Summer Intern;summer intern;;;;summer intern;50.0;11;11-90;11-9199
124084;1;Train;1;Leasing Agent;leasing agent;;;;leasing agent;84.0;41;41-90;41-9022
124084;1;Train;2;Senior Product Consultant;senior product consultant;;;;senior product consultant;66.0;13;13-10;13-1161
124084;1;Train;3;Senior Mortgage Consultant;senior mortgage consultant;13-2072;Loan Officers;82.0;senior mortgage consultant;82.0;13;13-20;13-2072
124084;1;Train;4;Senior Mortgage Consultant;senior mortgage consultant;13-2072;Loan Officers;82.0;senior mortgage consultant;82.0;13;13-20;13-2072
124084;1;Train;5;Senior Account Executive;senior account executive;41-3091;Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel;70.0;senior account executive;70.0;41;41-30;41-3091
124084;1;Train;6;Senior Account Executive;senior account executive;41-3091;Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel;70.0;senior account executive;70.0;41;41-30;41-3091
124084;1;Train;7;Senior Account Executive;senior account executive;41-3091;Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel;70.0;senior account executive;70.0;41;41-30;41-3091
124084;1;Train;8;Direct Sales Executive;direct sales executive;;;;direct sales executive;73.0;11;11-20;11-2022
124114;1;Train;1;MARKETING AND SALES COORDINATOR;marketing sales coordinator;41-1011;First-Line Supervisors of Retail Sales Workers;71.0;marketing sales coordinator;71.0;41;41-10;41-1011
124116;1;Train;1;Administrative Assistant;administrative assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;96.0;administrative assistant;96.0;43;43-60;43-6014
124116;1;Train;2;Retail Buyer/Manager;retail buyer manager;;;;retail buyer manager;89.0;13;13-10;13-1022
124116;1;Train;3;Team Captain;team captain;33-1012;First-Line Supervisors of Police and Detectives;62.0;team captain;62.0;33;33-10;33-1012
124116;1;Train;4;Sales Supervisor/Customer Service Manager;sales supervisor customer service manager;;;;sales supervisor customer service manager;87.0;41;41-10;41-1011
124170;1;Train;1;Receptionist;receptionist;43-4171;Receptionists and Information Clerks;95.0;receptionist;95.0;43;43-40;43-4171
124170;1;Train;2;Import Writer Specialist;import writer specialist;;;;import writer specialist;86.0;13;13-10;13-1199
124170;1;Train;3;Import Writer;import writer;;;;import writer;60.0;27;27-30;27-3042
124170;1;Train;4;File Clerk;file clerk;43-4071;File Clerks;97.0;file clerk;97.0;43;43-40;43-4071
124170;1;Train;5;CPA;cpa;13-2011;Accountants and Auditors;94.0;cpa;94.0;13;13-20;13-2011
124184;1;Train;1;I.T. Manager;i.t. manager;;;;i.t. manager;97.0;11;11-30;11-3021
124195;1;Train;1;Sales Associate;sales associate;41-2031;Retail Salespersons;99.0;sales associate;99.0;41;41-20;41-2031
124195;1;Train;2;Sales Associate;sales associate;41-2031;Retail Salespersons;99.0;sales associate;99.0;41;41-20;41-2031
124195;1;Train;3;Retail Sales Associate;retail sales associate;41-2031;Retail Salespersons;99.0;retail sales associate;99.0;41;41-20;41-2031
124195;1;Train;4;Shipping/Receiving/QC;shipping receiving qc;;;;shipping receiving qc;83.0;43;43-50;43-5071
124195;1;Train;5;Inside Account Executive;inside account executive;;;;inside account executive;82.0;41;41-40;41-4012
124195;1;Train;6;Account Services Representative;account services representative;;;;account services representative;76.0;41;41-30;41-3091
124195;1;Train;7;Production Coordinator;production coordinator;51-1011;;93.0;production coordinator;93.0;51;51-10;51-1011
124195;1;Train;8;Color Laser Copier Operator/ Customer Service Representative, Produced;color laser copier operator customer service representative produced;;;;color laser copier operator customer service representative produced;73.0;43;43-40;43-4051
124271;1;Train;1;Fixed Asset Accountant;fixed asset accountant;;;;fixed asset accountant;99.0;13;13-20;13-2011
124271;1;Train;2;Senior Accountant;senior accountant;13-2011;Accountants and Auditors;99.0;senior accountant;99.0;13;13-20;13-2011
124271;1;Train;3;Accountant;accountant;13-2011;Accountants and Auditors;99.0;accountant;99.0;13;13-20;13-2011
124271;1;Train;4;Bookkeeper;bookkeeper;43-3031;Bookkeeping, Accounting, and Auditing Clerks;99.0;bookkeeper;99.0;43;43-30;43-3031
124271;1;Train;5;Sales Analysis/Inventory Control;sales analysis inventory control;;;;sales analysis inventory control;61.0;13;13-10;13-1111
124287;1;Train;1;Eligibility Specialist;eligibility specialist;;;;eligibility specialist;84.0;43;43-40;43-4061
124287;1;Train;2;Administrative Assistant;administrative assistant;43-6014;Secretaries and Administrative Assistants, Except Legal, Medical, and Executive;96.0;administrative assistant;96.0;43;43-60;43-6014
124287;1;Train;3;Payroll/Accounts Payable Clerk;payroll accounts payable clerk;;;;payroll accounts payable clerk;99.0;43;43-30;43-3031
124287;1;Train;4;Accounts Payable;accounts payable;43-3031;Bookkeeping, Accounting, and Auditing Clerks;99.0;accounts payable;99.0;43;43-30;43-3031
124287;1;Train;5;Administrative/Office Manager;administrative office manager;43-1011;;79.0;administrative office manager;79.0;43;43-10;43-1011
124298;1;Train;1;Manufacturing Coordinator/IT Support;manufacturing coordinator support;;;;manufacturing coordinator support;74.0;43;43-50;43-5061
124298;1;Train;2;Desktop Support;desktop support;15-1232;Computer User Support Specialists;99.0;desktop support;99.0;15;15-12;15-1232
124298;1;Train;3;Desktop Support Specialist;desktop support specialist;;;;desktop support specialist;97.0;15;15-12;15-1232
124298;1;Train;4;Altiris/Desktop Support Specialist;altiris desktop support specialist;;;;altiris desktop support specialist;87.0;15;15-12;15-1232
124298;1;Train;5;PC Technician;pc technician;15-1232;;87.0;pc technician;87.0;15;15-12;15-1232
124298;1;Train;6;Manufacture/ Shipping Coordinator;manufacture shipping coordinator;;;;manufacture shipping coordinator;90.0;43;43-50;43-5071
124298;1;Train;7;MIS/Billing Manager;mis billing manager;;;;mis billing manager;65.0;11;11-30;11-3031
124303;1;Train;1;Sole Proprietor;sole proprietor;51-6042;Shoe Machine Operators and Tenders;74.0;sole proprietor;74.0;51;51-60;51-6042
124303;1;Train;2;Security Supervisor;security supervisor;;;;security supervisor;85.0;33;33-10;33-1091
124303;1;Train;3;Loss Prevention Supervisor;loss prevention supervisor;;;;loss prevention supervisor;80.0;33;33-10;33-1099
124303;1;Train;4;Security Officer;security officer;33-9032;Security Guards;99.0;security officer;99.0;33;33-90;33-9032
124303;1;Train;5;Army Specialist;army specialist;;;;army specialist;60.0;55;55-30;55-3015
124338;1;Train;1;Customer Accounts Executive;customer accounts executive;;;;customer accounts executive;71.0;41;41-40;41-4012
124338;1;Train;2;Office Manager;office manager;43-1011;First-Line Supervisors of Office and Administrative Support Workers;81.0;office manager;81.0;43;43-10;43-1011
124338;1;Train;3;Team Leader;team leader;43-1011;First-Line Supervisors of Office and Administrative Support Workers;60.0;team leader;60.0;43;43-10;43-1011
124338;1;Train;4;Trainer;trainer;13-1151;Training and Development Specialists;72.0;trainer;72.0;13;13-10;13-1151
124338;1;Train;6;Proxy Representative;proxy representative;41-4012;;71.0;proxy representative;71.0;41;41-40;41-4012
124338;1;Train;7;Processing Supervisor;processing supervisor;51-1011;;;processing supervisor;99.0;51;51-10;51-1011
124338;1;Train;8;Merchants Credit Guide;merchants credit guide;;;;merchants credit guide;66.0;13;13-20;13-2041
124338;1;Train;9;Customer Service;customer service;43-4051;Customer Service Representatives;90.0;customer service;90.0;43;43-40;43-4051
124353;1;Train;1;Owner / Manager / Real Estate Investments / Real Estate Note Buyer-Broker;owner manager real estate investments real estate note buyer broker;;;;owner manager real estate investments real estate note buyer broker;87.0;41;41-90;41-9021
124353;1;Train;2;Technical Support Engineer IV (Tier 3 );technical support engineer iv tier 3;;;;technical support engineer iv tier;65.0;41;41-90;41-9031
124353;1;Train;3;Network Instructor / Consultant;network instructor consultant;;;;network instructor consultant;67.0;25;25-10;25-1021
124353;1;Train;4;ITAS / CTAC Engineer III;itas ctac engineer iii;;;;itas ctac engineer iii;71.0;17;17-20;17-2141
124353;1;Train;5;Technical Specialist III (Network Engineer);technical specialist iii network engineer;;;;technical specialist iii network engineer;81.0;15;15-12;15-1244
124358;1;Train;1;Small Business Sales Consultant & Telesales;small business sales consultant telesales;;;;small business sales consultant telesales;71.0;41;41-90;41-9041
124358;1;Train;2;Sr. Procurement Analyst, Agent & Contract Administrator;sr procurement analyst agent contract administrator;;;;sr procurement analyst agent contract administrator;98.0;13;13-10;13-1023
124358;1;Train;3;Verizon Sr. Relationship Manager ( Procurement Specialist );verizon sr relationship manager procurement specialist;;;;verizon sr relationship manager procurement specialist;68.0;13;13-10;13-1023
124358;1;Train;4;Sr. IT Procurement & Materials Planner;sr procurement materials planner;;;;sr procurement materials planner;84.0;13;13-10;13-1023
124358;1;Train;5;Fulfillment Manager;fulfillment manager;;;;fulfillment manager;61.0;11;11-30;11-3071
124363;1;Train;1;Administrator and Sales;administrator sales;;;;administrator sales;68.0;11;11-20;11-2022
124363;1;Train;2;Field Inspector;field inspector;;;;field inspector;65.0;13;13-10;13-1041
124363;1;Train;3;Code Compliance Officer;code compliance officer;;;;code compliance officer;69.0;13;13-10;13-1041
124363;1;Train;4;District Mgr/ Director of Construction;district mgr director construction;;;;district mgr director construction;87.0;11;11-10;11-1021
124363;1;Train;5;Special Projects Manager, Owners Representative;special projects manager owners representative;;;;special projects manager owners representative;54.0;11;11-90;11-9021
